,# Carbons,"# Carbons, sp3",Fraction C sp3,# non-H atoms,"Heteroatoms (non H, nonC)",# ONS atoms,# Ns,# Aromatic Rings,# H-bond Acceptors,# H-bond Donors,cLogP,TPSA,Rotatable bonds,"MW, high >250 ","MW, mid","MW, low >200","Nitrogens, High (>=4)","Nitrogens, Mid (2 to 3)","Nitrogens, low (<=1)",H-Bond Donors (>=2),H-Bond Donors (1),H-Bond Donors (0),H-Bond Acceptors (>=4),H-Bond Acceptors (1 to 3),H-Bond Acceptors (0),clogP low,clogP mid,clogP high,TPSA low,TPSA mid,TPSA high,Hinderance,"Hinderance, binding","Hinderance, non binding",5 MR Heterocycles,6 MR Heterocycles,Alcohols,Aldehydes,Alkenes,Alkynes,Amides (all),Anilines (all),Carbamates,Carboxylic acids,Esters,Guanidines,Imides,Ketones,Nitriles,Nitro groups,Phenols,Sulfides,Sulfonamides,Sulfones,Tertiary amines,Ureas,Total FG,Amides- NH2,Amides- NHR,Anilines- NHR,Remote 6 MR Heterocycles (Br only),2-pyridyl-type 6 MR heterocycles (Br only),3/4-pyridyl-type 6 MR heterocycles (Br only),"N-O, N-S Bond",5 MR NH Heterocycles,5 MR NH Heterocycles 1N,5 MR NH Heterocycles >1N,5MR NX Heterocycles,5MR Heterocycles no NH,Piperidines (amines),Piperazines  (amines),Morpholines (amines),3-substituted (amines),4-Substituted (amines),Bridged Bicyclic (amines),Piperazines N-Alkyl ,Piperazines N-Carbonyl ,Piperazines N-Het ,Piperazines N-Aryl,MALDI Product Intensity,MALDI Internal Standard Intensity,Normalized MALDI Pdt/IS,Cu_cat,Ir_cat,Pd_cat,Ru_cat
323,13,12,0.92,17,4,4,2,0,3,1,3.54,41.57,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6543.9,150567.5,0.04346157039201687,1.0,0.0,0.0,0.0
324,7,7,1.0,9,2,2,2,0,2,1,0.39,15.27,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,315690.2,470378.2,0.6711412221059565,1.0,0.0,0.0,0.0
325,10,9,0.9,14,4,4,3,0,2,1,1.42,35.58,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,48228.3,218425.8,0.22079946599714875,1.0,0.0,0.0,0.0
326,8,4,0.5,14,6,6,2,1,3,1,0.99,49.41,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,218741.2,737633.3,0.29654463810134385,1.0,0.0,0.0,0.0
327,12,6,0.5,16,4,4,1,1,3,1,0.7,46.17,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,528159.9,690355.0,0.7650555149162388,1.0,0.0,0.0,0.0
328,6,6,1.0,8,2,2,1,0,2,1,-0.44,21.26,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,156498.1,153991.2,1.0162795016858106,1.0,0.0,0.0,0.0
329,13,6,0.46,17,4,4,2,1,3,1,3.01,41.57,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53804.4,383135.1,0.1404319259707607,1.0,0.0,0.0,0.0
330,11,9,0.82,17,6,6,2,0,5,1,1.6,67.87,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,71002.6,804092.4,0.08830154345445873,1.0,0.0,0.0,0.0
331,8,7,0.88,11,3,3,1,0,3,1,0.41,38.33,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20988.9,48613.7,0.43174866344260987,1.0,0.0,0.0,0.0
332,14,7,0.5,19,5,5,3,1,4,2,1.55,53.6,6,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19766.4,809578.6,0.024415665137393704,1.0,0.0,0.0,0.0
333,11,3,0.27,14,3,3,2,2,1,1,1.65,16.96,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4342.9,267417.1,0.01624017312281077,1.0,0.0,0.0,0.0
334,8,5,0.63,15,7,7,4,1,4,1,-0.45,67.23,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,172016.9,592547.8,0.290300461836159,1.0,0.0,0.0,0.0
335,18,9,0.5,23,5,5,3,2,3,2,3.64,57.36,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,116032.5,740254.6,0.15674674632214378,1.0,0.0,0.0,0.0
336,6,6,1.0,12,6,6,3,0,3,1,-0.39,52.65,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,140111.7,561525.2,0.24951987907221265,1.0,0.0,0.0,0.0
337,9,9,1.0,15,6,6,3,0,3,1,0.69,52.65,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,309370.7,614549.5,0.5034105470755407,1.0,0.0,0.0,0.0
338,9,8,0.89,12,3,3,2,0,2,1,0.41,32.34,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84731.1,167729.1,0.5051663664802352,1.0,0.0,0.0,0.0
339,8,7,0.88,11,3,3,2,0,2,1,0.01,32.34,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,278037.5,509390.7,0.5458236673735897,1.0,0.0,0.0,0.0
340,7,6,0.86,10,3,3,2,0,2,1,-0.3,32.34,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,237447.5,485440.8,0.4891379134180728,1.0,0.0,0.0,0.0
341,6,5,0.83,8,2,2,2,0,2,1,-0.78,35.82,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9221.3,319511.4,0.028860629073015856,1.0,0.0,0.0,0.0
342,13,7,0.54,14,1,1,1,1,1,1,3.4,12.03,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,456893.6,548350.3,0.8332148263619076,1.0,0.0,0.0,0.0
343,13,7,0.54,14,1,1,1,1,1,1,3.37,12.03,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,531900.5,678243.5,0.7842323590273994,1.0,0.0,0.0,0.0
344,12,5,0.42,15,3,3,2,2,2,1,2.43,24.92,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22199.4,840350.6,0.02641683126066668,1.0,0.0,0.0,0.0
345,10,10,1.0,13,3,3,2,0,3,1,0.41,24.5,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53477.5,292933.5,0.1825584987719056,1.0,0.0,0.0,0.0
346,6,5,0.83,9,3,3,2,0,2,2,-0.3,55.12,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184181.5,698310.2,0.26375312862392675,1.0,0.0,0.0,0.0
347,6,5,0.83,10,4,4,2,0,3,1,0.33,41.57,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,340330.0,527793.0,0.6448171915883689,1.0,0.0,0.0,0.0
348,12,7,0.58,14,2,2,2,1,2,1,1.97,24.92,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16154.6,610543.9,0.026459358614507492,1.0,0.0,0.0,0.0
349,11,4,0.36,14,3,3,1,1,3,1,1.33,38.33,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10815.3,232225.4,0.04657242489408996,1.0,0.0,0.0,0.0
350,12,3,0.25,15,3,3,3,2,2,1,1.32,29.85,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,214657.5,725684.4,0.2958000750739578,1.0,0.0,0.0,0.0
351,6,6,1.0,8,2,2,2,0,2,2,-0.45,24.06,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,189499.4,577013.4,0.32841421013792743,1.0,0.0,0.0,0.0
352,6,5,0.83,9,3,3,2,0,2,1,0.45,32.34,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,176760.0,411554.4,0.4294936465264373,1.0,0.0,0.0,0.0
353,18,6,0.33,20,2,2,2,2,2,1,3.96,15.27,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25642.9,219650.8,0.11674394083700128,1.0,0.0,0.0,0.0
354,11,5,0.45,13,2,2,2,1,2,2,0.6,24.06,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,427148.8,428592.1,0.9966324624275624,1.0,0.0,0.0,0.0
355,6,4,0.67,13,7,4,4,1,3,1,-0.84,42.74,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2002.5,51069.4,0.03921134769548888,1.0,0.0,0.0,0.0
356,19,7,0.37,22,3,3,2,2,3,1,3.7,24.5,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,360278.6,0.0,1.0,0.0,0.0,0.0
357,20,6,0.3,27,7,7,6,3,5,2,0.73,84.73,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,163268.9,211325.2,0.7725955068302313,1.0,0.0,0.0,0.0
358,11,5,0.45,12,1,1,1,1,1,1,2.39,12.03,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,92452.7,81214.0,1.1383837761962223,1.0,0.0,0.0,0.0
359,15,4,0.27,23,8,8,2,2,5,2,2.08,84.5,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,3207.1,424180.1,0.007560703578503566,1.0,0.0,0.0,0.0
360,21,8,0.38,29,8,8,3,2,5,2,2.63,87.74,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,632399.6,0.0,1.0,0.0,0.0,0.0
361,22,9,0.41,34,12,12,4,3,7,4,0.97,137.49,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,52722.2,515095.2,0.10235428324705803,1.0,0.0,0.0,0.0
362,16,16,1.0,28,12,12,2,0,12,8,-5.76,184.57,5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,722553.2,0.0,1.0,0.0,0.0,0.0
363,20,13,0.65,26,6,4,3,1,3,1,3.38,35.58,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,631964.4,224619.7,2.813486083366686,1.0,0.0,0.0,0.0
364,22,6,0.27,31,9,9,7,4,6,2,1.52,98.37,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,84054.8,77217.1,1.08855162910806,1.0,0.0,0.0,0.0
365,23,10,0.43,31,8,8,5,3,7,3,3.86,92.19,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,86937.0,375760.9,0.2313625499619572,1.0,0.0,0.0,0.0
366,27,12,0.44,35,8,8,4,2,5,1,4.9,82.19,6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21118.0,294079.9,0.07181041614880854,1.0,0.0,0.0,0.0
367,26,7,0.27,32,6,6,6,4,5,2,4.36,67.66,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,61088.1,30579.1,1.9977075845920904,1.0,0.0,0.0,0.0
368,19,7,0.37,29,10,8,7,3,7,2,1.9,89.78,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,12469.4,58145.3,0.21445241489853864,1.0,0.0,0.0,0.0
369,28,18,0.64,35,7,7,4,1,5,1,1.95,65.12,6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46670.5,77121.6,0.6051547167071222,1.0,0.0,0.0,0.0
370,22,11,0.5,30,8,8,3,2,6,3,3.32,93.08,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,8791.5,46192.7,0.19032228036031668,1.0,0.0,0.0,0.0
371,21,15,0.71,30,9,9,4,1,6,4,-2.09,133.56,12,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,69444.1,68822.7,1.0090289976998872,1.0,0.0,0.0,0.0
372,31,11,0.35,41,10,10,5,3,5,3,3.69,103.43,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,51680.8,172313.0,0.2999239755561101,1.0,0.0,0.0,0.0
373,21,11,0.52,30,9,9,5,2,6,2,0.85,109.59,8,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,4074.5,330953.9,0.01231138234056163,1.0,0.0,0.0,0.0
374,24,9,0.38,32,8,8,4,2,5,2,3.83,90.97,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,579094.9,0.0,1.0,0.0,0.0,0.0
375,30,16,0.53,38,8,8,4,2,6,5,1.53,113.93,10,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,114733.8,145959.5,0.7860659977596526,1.0,0.0,0.0,0.0
376,24,7,0.29,34,10,10,7,5,8,2,0.41,123.49,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,980.3,160992.7,0.006089095965220783,1.0,0.0,0.0,0.0
377,28,7,0.25,37,9,8,5,3,4,1,4.64,68.25,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,38064.6,425335.7,0.0894930757046728,1.0,0.0,0.0,0.0
378,21,4,0.19,28,7,7,3,3,4,2,3.52,78.5,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1899.1,521791.3,0.003639577739222559,1.0,0.0,0.0,0.0
379,19,12,0.63,25,6,6,2,1,3,3,1.89,61.36,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,296889.0,247711.3,1.1985282867596272,1.0,0.0,0.0,0.0
380,31,11,0.35,39,8,5,5,4,4,3,6.95,65.63,9,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16366.6,426001.6,0.03841910452918487,1.0,0.0,0.0,0.0
381,21,7,0.33,26,5,5,3,2,3,1,2.71,52.65,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,38961.7,289688.6,0.13449510957628294,1.0,0.0,0.0,0.0
382,23,5,0.22,28,5,5,3,3,4,2,3.83,54.02,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,30082.9,213015.3,0.1412241280321179,1.0,0.0,0.0,0.0
383,21,9,0.43,28,7,7,4,1,5,1,2.01,65.12,7,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,70006.4,457626.0,0.152977322092713,1.0,0.0,0.0,0.0
384,5,0,0.0,7,2,1,1,1,1,0,1.59,12.89,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142035.0,858334.9,0.16547736786655184,0.0,1.0,0.0,0.0
385,5,0,0.0,7,2,1,1,1,1,0,1.59,12.89,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729144.5,931494.9,0.7827681074797082,0.0,1.0,0.0,0.0
386,4,0,0.0,7,3,2,2,1,2,0,0.59,25.78,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226643.8,723182.4,0.313397837115505,0.0,1.0,0.0,0.0
